"ts","eventId","Message","Rotation"
2025-06-25T19:26:28.309Z,4,"Data Entry 1487","(0.75930, -0.13799, 0.11371, 0.62570)"
2025-06-25T19:26:28.310Z,4,"Data Entry 1488","(0.75921, -0.13848, 0.11412, 0.62562)"
2025-06-25T19:26:28.312Z,4,"Data Entry 1489","(0.75911, -0.13902, 0.11456, 0.62554)"
2025-06-25T19:26:28.314Z,4,"Data Entry 1490","(0.75902, -0.13953, 0.11498, 0.62547)"
2025-06-25T19:26:28.315Z,4,"Data Entry 1491","(0.75893, -0.14002, 0.11538, 0.62539)"
2025-06-25T19:26:28.316Z,4,"Data Entry 1492","(0.75884, -0.14048, 0.11576, 0.62532)"
2025-06-25T19:26:28.318Z,4,"Data Entry 1493","(0.75875, -0.14098, 0.11618, 0.62524)"
2025-06-25T19:26:28.320Z,4,"Data Entry 1494","(0.75865, -0.14153, 0.11662, 0.62516)"
2025-06-25T19:26:28.321Z,4,"Data Entry 1495","(0.75855, -0.14204, 0.11705, 0.62508)"
2025-06-25T19:26:28.323Z,4,"Data Entry 1496","(0.75846, -0.14252, 0.11744, 0.62501)"
2025-06-25T19:26:28.324Z,4,"Data Entry 1497","(0.75837, -0.14299, 0.11783, 0.62493)"
2025-06-25T19:26:28.326Z,4,"Data Entry 1498","(0.75826, -0.14357, 0.11831, 0.62484)"
2025-06-25T19:26:28.328Z,4,"Data Entry 1499","(0.75815, -0.14415, 0.11879, 0.62475)"
2025-06-25T19:26:28.330Z,4,"Data Entry 1500","(0.75803, -0.14477, 0.11930, 0.62466)"
2025-06-25T19:26:28.331Z,4,"Data Entry 1501","(0.75793, -0.14532, 0.11975, 0.62457)"
2025-06-25T19:26:28.333Z,4,"Data Entry 1502","(0.75782, -0.14590, 0.12023, 0.62448)"
2025-06-25T19:26:28.335Z,4,"Data Entry 1503","(0.75769, -0.14657, 0.12078, 0.62437)"
2025-06-25T19:26:28.337Z,4,"Data Entry 1504","(0.75758, -0.14714, 0.12125, 0.62428)"
2025-06-25T19:26:28.339Z,4,"Data Entry 1505","(0.75745, -0.14778, 0.12177, 0.62418)"
2025-06-25T19:26:28.341Z,4,"Data Entry 1506","(0.75734, -0.14833, 0.12223, 0.62409)"
2025-06-25T19:26:28.342Z,4,"Data Entry 1507","(0.75724, -0.14887, 0.12267, 0.62400)"
2025-06-25T19:26:28.344Z,4,"Data Entry 1508","(0.75713, -0.14941, 0.12312, 0.62391)"
2025-06-25T19:26:28.346Z,4,"Data Entry 1509","(0.75701, -0.15001, 0.12361, 0.62382)"
2025-06-25T19:26:28.349Z,4,"Data Entry 1510","(0.75688, -0.15071, 0.12419, 0.62370)"
2025-06-25T19:26:28.353Z,4,"Data Entry 1511","(0.75653, -0.15241, 0.12559, 0.62342)"
2025-06-25T19:26:28.379Z,4,"Data Entry 1512","(0.75479, -0.16082, 0.13252, 0.62198)"
2025-06-25T19:26:28.381Z,4,"Data Entry 1513","(0.75463, -0.16157, 0.13314, 0.62185)"
2025-06-25T19:26:28.383Z,4,"Data Entry 1514","(0.75448, -0.16230, 0.13374, 0.62172)"
2025-06-25T19:26:28.385Z,4,"Data Entry 1515","(0.75434, -0.16293, 0.13426, 0.62161)"
2025-06-25T19:26:28.387Z,4,"Data Entry 1516","(0.75420, -0.16355, 0.13477, 0.62150)"
2025-06-25T19:26:28.389Z,4,"Data Entry 1517","(0.75407, -0.16416, 0.13528, 0.62139)"
2025-06-25T19:26:28.390Z,4,"Data Entry 1518","(0.75395, -0.16470, 0.13572, 0.62129)"
2025-06-25T19:26:28.392Z,4,"Data Entry 1519","(0.75384, -0.16520, 0.13613, 0.62120)"
2025-06-25T19:26:28.394Z,4,"Data Entry 1520","(0.75372, -0.16577, 0.13660, 0.62110)"
2025-06-25T19:26:28.397Z,4,"Data Entry 1521","(0.75345, -0.16698, 0.13760, 0.62088)"
2025-06-25T19:26:28.426Z,4,"Data Entry 1522","(0.75129, -0.17644, 0.14540, 0.61910)"
2025-06-25T19:26:28.458Z,4,"Data Entry 1523","(0.74878, -0.18683, 0.15396, 0.61703)"
2025-06-25T19:26:28.462Z,4,"Data Entry 1524","(0.74849, -0.18798, 0.15491, 0.61679)"
2025-06-25T19:26:28.464Z,4,"Data Entry 1525","(0.74827, -0.18886, 0.15563, 0.61661)"
2025-06-25T19:26:28.466Z,4,"Data Entry 1526","(0.74814, -0.18935, 0.15604, 0.61651)"
2025-06-25T19:26:28.467Z,4,"Data Entry 1527","(0.74802, -0.18985, 0.15644, 0.61640)"
2025-06-25T19:26:28.469Z,4,"Data Entry 1528","(0.74788, -0.19040, 0.15690, 0.61629)"
2025-06-25T19:26:28.471Z,4,"Data Entry 1529","(0.74772, -0.19101, 0.15740, 0.61616)"
2025-06-25T19:26:28.472Z,4,"Data Entry 1530","(0.74759, -0.19153, 0.15783, 0.61605)"
2025-06-25T19:26:28.474Z,4,"Data Entry 1531","(0.74748, -0.19197, 0.15819, 0.61596)"
2025-06-25T19:26:28.475Z,4,"Data Entry 1532","(0.74736, -0.19241, 0.15855, 0.61586)"
2025-06-25T19:26:28.476Z,4,"Data Entry 1533","(0.74725, -0.19285, 0.15892, 0.61577)"
2025-06-25T19:26:28.478Z,4,"Data Entry 1534","(0.74712, -0.19336, 0.15933, 0.61566)"
2025-06-25T19:26:28.479Z,4,"Data Entry 1535","(0.74699, -0.19387, 0.15976, 0.61555)"
2025-06-25T19:26:28.481Z,4,"Data Entry 1536","(0.74686, -0.19434, 0.16014, 0.61545)"
2025-06-25T19:26:28.482Z,4,"Data Entry 1537","(0.74675, -0.19479, 0.16052, 0.61536)"
2025-06-25T19:26:28.484Z,4,"Data Entry 1538","(0.74663, -0.19523, 0.16088, 0.61526)"
2025-06-25T19:26:28.485Z,4,"Data Entry 1539","(0.74650, -0.19572, 0.16128, 0.61516)"
2025-06-25T19:26:28.486Z,4,"Data Entry 1540","(0.74639, -0.19615, 0.16164, 0.61506)"
2025-06-25T19:26:28.488Z,4,"Data Entry 1541","(0.74628, -0.19658, 0.16199, 0.61497)"
2025-06-25T19:26:28.489Z,4,"Data Entry 1542","(0.74617, -0.19700, 0.16234, 0.61488)"
2025-06-25T19:26:28.490Z,4,"Data Entry 1543","(0.74606, -0.19740, 0.16267, 0.61479)"
2025-06-25T19:26:28.492Z,4,"Data Entry 1544","(0.74595, -0.19783, 0.16302, 0.61470)"
2025-06-25T19:26:28.493Z,4,"Data Entry 1545","(0.74583, -0.19826, 0.16337, 0.61460)"
2025-06-25T19:26:28.494Z,4,"Data Entry 1546","(0.74573, -0.19864, 0.16369, 0.61452)"
2025-06-25T19:26:28.495Z,4,"Data Entry 1547","(0.74563, -0.19902, 0.16400, 0.61444)"
2025-06-25T19:26:28.497Z,4,"Data Entry 1548","(0.74551, -0.19946, 0.16436, 0.61434)"
2025-06-25T19:26:28.498Z,4,"Data Entry 1549","(0.74540, -0.19987, 0.16470, 0.61425)"
2025-06-25T19:26:28.500Z,4,"Data Entry 1550","(0.74525, -0.20043, 0.16516, 0.61412)"
2025-06-25T19:26:28.501Z,4,"Data Entry 1551","(0.74512, -0.20092, 0.16557, 0.61401)"
2025-06-25T19:26:28.503Z,4,"Data Entry 1552","(0.74499, -0.20141, 0.16597, 0.61391)"
2025-06-25T19:26:28.504Z,4,"Data Entry 1553","(0.74487, -0.20185, 0.16633, 0.61381)"
2025-06-25T19:26:28.505Z,4,"Data Entry 1554","(0.74474, -0.20233, 0.16673, 0.61370)"
2025-06-25T19:26:28.507Z,4,"Data Entry 1555","(0.74462, -0.20277, 0.16709, 0.61360)"
2025-06-25T19:26:28.508Z,4,"Data Entry 1556","(0.74450, -0.20320, 0.16744, 0.61351)"
2025-06-25T19:26:28.509Z,4,"Data Entry 1557","(0.74439, -0.20362, 0.16779, 0.61341)"
2025-06-25T19:26:28.511Z,4,"Data Entry 1558","(0.74427, -0.20406, 0.16816, 0.61331)"
2025-06-25T19:26:28.512Z,4,"Data Entry 1559","(0.74414, -0.20453, 0.16854, 0.61321)"
2025-06-25T19:26:28.514Z,4,"Data Entry 1560","(0.74402, -0.20496, 0.16889, 0.61311)"
2025-06-25T19:26:28.515Z,4,"Data Entry 1561","(0.74390, -0.20537, 0.16924, 0.61301)"
2025-06-25T19:26:28.516Z,4,"Data Entry 1562","(0.74379, -0.20578, 0.16957, 0.61292)"
2025-06-25T19:26:28.518Z,4,"Data Entry 1563","(0.74368, -0.20618, 0.16990, 0.61283)"
2025-06-25T19:26:28.519Z,4,"Data Entry 1564","(0.74354, -0.20668, 0.17031, 0.61272)"
2025-06-25T19:26:28.520Z,4,"Data Entry 1565","(0.74342, -0.20713, 0.17068, 0.61261)"
2025-06-25T19:26:28.522Z,4,"Data Entry 1566","(0.74329, -0.20760, 0.17108, 0.61250)"
2025-06-25T19:26:28.523Z,4,"Data Entry 1567","(0.74313, -0.20815, 0.17153, 0.61238)"
2025-06-25T19:26:28.525Z,4,"Data Entry 1568","(0.74297, -0.20872, 0.17199, 0.61225)"
2025-06-25T19:26:28.527Z,4,"Data Entry 1569","(0.74282, -0.20926, 0.17244, 0.61212)"
2025-06-25T19:26:28.528Z,4,"Data Entry 1570","(0.74269, -0.20974, 0.17284, 0.61201)"
2025-06-25T19:26:28.530Z,4,"Data Entry 1571","(0.74256, -0.21019, 0.17321, 0.61190)"
2025-06-25T19:26:28.531Z,4,"Data Entry 1572","(0.74243, -0.21064, 0.17358, 0.61180)"
2025-06-25T19:26:28.532Z,4,"Data Entry 1573","(0.74231, -0.21107, 0.17393, 0.61170)"
2025-06-25T19:26:28.534Z,4,"Data Entry 1574","(0.74217, -0.21155, 0.17432, 0.61159)"
2025-06-25T19:26:28.535Z,4,"Data Entry 1575","(0.74205, -0.21198, 0.17468, 0.61149)"
2025-06-25T19:26:28.537Z,4,"Data Entry 1576","(0.74193, -0.21241, 0.17504, 0.61138)"
2025-06-25T19:26:28.538Z,4,"Data Entry 1577","(0.74180, -0.21285, 0.17540, 0.61128)"
2025-06-25T19:26:28.539Z,4,"Data Entry 1578","(0.74166, -0.21334, 0.17580, 0.61116)"
2025-06-25T19:26:28.540Z,4,"Data Entry 1579","(0.74153, -0.21380, 0.17618, 0.61105)"
2025-06-25T19:26:28.541Z,4,"Data Entry 1580","(0.74140, -0.21424, 0.17655, 0.61095)"
2025-06-25T19:26:28.543Z,4,"Data Entry 1581","(0.74127, -0.21470, 0.17692, 0.61084)"
2025-06-25T19:26:28.544Z,4,"Data Entry 1582","(0.74114, -0.21515, 0.17730, 0.61073)"
2025-06-25T19:26:28.545Z,4,"Data Entry 1583","(0.74101, -0.21558, 0.17765, 0.61063)"
2025-06-25T19:26:28.547Z,4,"Data Entry 1584","(0.74089, -0.21601, 0.17800, 0.61053)"
2025-06-25T19:26:28.548Z,4,"Data Entry 1585","(0.74076, -0.21644, 0.17836, 0.61042)"
2025-06-25T19:26:28.550Z,4,"Data Entry 1586","(0.74061, -0.21694, 0.17877, 0.61030)"
2025-06-25T19:26:28.551Z,4,"Data Entry 1587","(0.74050, -0.21735, 0.17911, 0.61020)"
2025-06-25T19:26:28.553Z,4,"Data Entry 1588","(0.74038, -0.21774, 0.17943, 0.61011)"
2025-06-25T19:26:28.554Z,4,"Data Entry 1589","(0.74025, -0.21817, 0.17978, 0.61000)"
2025-06-25T19:26:28.555Z,4,"Data Entry 1590","(0.74013, -0.21858, 0.18012, 0.60990)"
2025-06-25T19:26:28.556Z,4,"Data Entry 1591","(0.74002, -0.21896, 0.18043, 0.60981)"
2025-06-25T19:26:28.558Z,4,"Data Entry 1592","(0.73989, -0.21939, 0.18079, 0.60971)"
2025-06-25T19:26:28.559Z,4,"Data Entry 1593","(0.73976, -0.21984, 0.18116, 0.60960)"
2025-06-25T19:26:28.560Z,4,"Data Entry 1594","(0.73965, -0.22021, 0.18146, 0.60951)"
2025-06-25T19:26:28.562Z,4,"Data Entry 1595","(0.73952, -0.22065, 0.18183, 0.60940)"
2025-06-25T19:26:28.563Z,4,"Data Entry 1596","(0.73940, -0.22105, 0.18216, 0.60930)"
2025-06-25T19:26:28.564Z,4,"Data Entry 1597","(0.73925, -0.22153, 0.18255, 0.60918)"
2025-06-25T19:26:28.566Z,4,"Data Entry 1598","(0.73911, -0.22200, 0.18294, 0.60906)"
2025-06-25T19:26:28.567Z,4,"Data Entry 1599","(0.73898, -0.22243, 0.18329, 0.60896)"
2025-06-25T19:26:28.569Z,4,"Data Entry 1600","(0.73883, -0.22294, 0.18371, 0.60883)"
2025-06-25T19:26:28.570Z,4,"Data Entry 1601","(0.73871, -0.22335, 0.18405, 0.60873)"
2025-06-25T19:26:28.572Z,4,"Data Entry 1602","(0.73855, -0.22385, 0.18446, 0.60861)"
2025-06-25T19:26:28.573Z,4,"Data Entry 1603","(0.73842, -0.22431, 0.18484, 0.60849)"
2025-06-25T19:26:28.575Z,4,"Data Entry 1604","(0.73828, -0.22476, 0.18521, 0.60838)"
2025-06-25T19:26:28.576Z,4,"Data Entry 1605","(0.73815, -0.22519, 0.18557, 0.60827)"
2025-06-25T19:26:28.577Z,4,"Data Entry 1606","(0.73802, -0.22562, 0.18592, 0.60816)"
2025-06-25T19:26:28.579Z,4,"Data Entry 1607","(0.73787, -0.22610, 0.18632, 0.60804)"
2025-06-25T19:26:28.580Z,4,"Data Entry 1608","(0.73773, -0.22656, 0.18670, 0.60792)"
2025-06-25T19:26:28.581Z,4,"Data Entry 1609","(0.73760, -0.22697, 0.18704, 0.60782)"
2025-06-25T19:26:28.583Z,4,"Data Entry 1610","(0.73747, -0.22741, 0.18740, 0.60771)"
2025-06-25T19:26:28.584Z,4,"Data Entry 1611","(0.73732, -0.22790, 0.18780, 0.60758)"
2025-06-25T19:26:28.586Z,4,"Data Entry 1612","(0.73718, -0.22835, 0.18817, 0.60747)"
2025-06-25T19:26:28.587Z,4,"Data Entry 1613","(0.73702, -0.22884, 0.18858, 0.60734)"
2025-06-25T19:26:28.589Z,4,"Data Entry 1614","(0.73689, -0.22928, 0.18894, 0.60723)"
2025-06-25T19:26:28.590Z,4,"Data Entry 1615","(0.73676, -0.22970, 0.18928, 0.60712)"
2025-06-25T19:26:28.591Z,4,"Data Entry 1616","(0.73662, -0.23014, 0.18965, 0.60701)"
2025-06-25T19:26:28.593Z,4,"Data Entry 1617","(0.73646, -0.23066, 0.19008, 0.60688)"
2025-06-25T19:26:28.594Z,4,"Data Entry 1618","(0.73632, -0.23111, 0.19045, 0.60676)"
2025-06-25T19:26:28.595Z,4,"Data Entry 1619","(0.73618, -0.23154, 0.19080, 0.60665)"
2025-06-25T19:26:28.597Z,4,"Data Entry 1620","(0.73605, -0.23196, 0.19115, 0.60654)"
2025-06-25T19:26:28.598Z,4,"Data Entry 1621","(0.73590, -0.23243, 0.19154, 0.60642)"
2025-06-25T19:26:28.599Z,4,"Data Entry 1622","(0.73577, -0.23283, 0.19186, 0.60631)"
2025-06-25T19:26:28.601Z,4,"Data Entry 1623","(0.73565, -0.23323, 0.19219, 0.60621)"
2025-06-25T19:26:28.602Z,4,"Data Entry 1624","(0.73549, -0.23371, 0.19259, 0.60608)"
2025-06-25T19:26:28.604Z,4,"Data Entry 1625","(0.73534, -0.23421, 0.19300, 0.60595)"
2025-06-25T19:26:28.605Z,4,"Data Entry 1626","(0.73520, -0.23465, 0.19336, 0.60584)"
2025-06-25T19:26:28.607Z,4,"Data Entry 1627","(0.73505, -0.23511, 0.19374, 0.60572)"
2025-06-25T19:26:28.608Z,4,"Data Entry 1628","(0.73490, -0.23558, 0.19413, 0.60559)"
2025-06-25T19:26:28.609Z,4,"Data Entry 1629","(0.73476, -0.23601, 0.19449, 0.60548)"
2025-06-25T19:26:28.611Z,4,"Data Entry 1630","(0.73461, -0.23647, 0.19486, 0.60536)"
2025-06-25T19:26:28.612Z,4,"Data Entry 1631","(0.73447, -0.23692, 0.19523, 0.60524)"
2025-06-25T19:26:28.613Z,4,"Data Entry 1632","(0.73433, -0.23734, 0.19558, 0.60512)"
2025-06-25T19:26:28.615Z,4,"Data Entry 1633","(0.73420, -0.23775, 0.19592, 0.60502)"
2025-06-25T19:26:28.616Z,4,"Data Entry 1634","(0.73406, -0.23816, 0.19626, 0.60491)"
2025-06-25T19:26:28.617Z,4,"Data Entry 1635","(0.73393, -0.23856, 0.19659, 0.60480)"
2025-06-25T19:26:28.619Z,4,"Data Entry 1636","(0.73380, -0.23898, 0.19693, 0.60469)"
2025-06-25T19:26:28.620Z,4,"Data Entry 1637","(0.73367, -0.23937, 0.19725, 0.60458)"
2025-06-25T19:26:28.621Z,4,"Data Entry 1638","(0.73355, -0.23973, 0.19755, 0.60448)"
2025-06-25T19:26:28.622Z,4,"Data Entry 1639","(0.73343, -0.24010, 0.19785, 0.60439)"
2025-06-25T19:26:28.623Z,4,"Data Entry 1640","(0.73330, -0.24052, 0.19820, 0.60427)"
2025-06-25T19:26:28.625Z,4,"Data Entry 1641","(0.73317, -0.24092, 0.19853, 0.60416)"
2025-06-25T19:26:28.626Z,4,"Data Entry 1642","(0.73303, -0.24133, 0.19887, 0.60405)"
2025-06-25T19:26:28.628Z,4,"Data Entry 1643","(0.73290, -0.24172, 0.19919, 0.60395)"
2025-06-25T19:26:28.629Z,4,"Data Entry 1644","(0.73276, -0.24214, 0.19954, 0.60383)"
2025-06-25T19:26:28.630Z,4,"Data Entry 1645","(0.73262, -0.24258, 0.19989, 0.60371)"
2025-06-25T19:26:28.632Z,4,"Data Entry 1646","(0.73245, -0.24307, 0.20031, 0.60358)"
2025-06-25T19:26:28.633Z,4,"Data Entry 1647","(0.73230, -0.24353, 0.20068, 0.60345)"
2025-06-25T19:26:28.634Z,4,"Data Entry 1648","(0.73217, -0.24394, 0.20102, 0.60334)"
2025-06-25T19:26:28.635Z,4,"Data Entry 1649","(0.73202, -0.24436, 0.20137, 0.60322)"
2025-06-25T19:26:28.637Z,4,"Data Entry 1650","(0.73189, -0.24477, 0.20170, 0.60311)"
2025-06-25T19:26:28.638Z,4,"Data Entry 1651","(0.73172, -0.24526, 0.20211, 0.60298)"
2025-06-25T19:26:28.639Z,4,"Data Entry 1652","(0.73158, -0.24569, 0.20246, 0.60286)"
2025-06-25T19:26:28.641Z,4,"Data Entry 1653","(0.73144, -0.24611, 0.20281, 0.60274)"
2025-06-25T19:26:28.642Z,4,"Data Entry 1654","(0.73130, -0.24654, 0.20316, 0.60262)"
2025-06-25T19:26:28.643Z,4,"Data Entry 1655","(0.73114, -0.24698, 0.20353, 0.60250)"
2025-06-25T19:26:28.645Z,4,"Data Entry 1656","(0.73100, -0.24741, 0.20388, 0.60238)"
2025-06-25T19:26:28.646Z,4,"Data Entry 1657","(0.73086, -0.24782, 0.20422, 0.60226)"
2025-06-25T19:26:28.647Z,4,"Data Entry 1658","(0.73071, -0.24826, 0.20458, 0.60214)"
2025-06-25T19:26:28.649Z,4,"Data Entry 1659","(0.73055, -0.24872, 0.20496, 0.60201)"
2025-06-25T19:26:28.650Z,4,"Data Entry 1660","(0.73040, -0.24917, 0.20533, 0.60189)"
2025-06-25T19:26:28.652Z,4,"Data Entry 1661","(0.73025, -0.24963, 0.20570, 0.60176)"
2025-06-25T19:26:28.653Z,4,"Data Entry 1662","(0.73010, -0.25005, 0.20605, 0.60164)"
2025-06-25T19:26:28.654Z,4,"Data Entry 1663","(0.72997, -0.25044, 0.20638, 0.60153)"
2025-06-25T19:26:28.656Z,4,"Data Entry 1664","(0.72982, -0.25087, 0.20673, 0.60141)"
2025-06-25T19:26:28.657Z,4,"Data Entry 1665","(0.72966, -0.25132, 0.20710, 0.60128)"
2025-06-25T19:26:28.659Z,4,"Data Entry 1666","(0.72950, -0.25180, 0.20750, 0.60114)"
2025-06-25T19:26:28.660Z,4,"Data Entry 1667","(0.72936, -0.25221, 0.20784, 0.60102)"
2025-06-25T19:26:28.661Z,4,"Data Entry 1668","(0.72921, -0.25262, 0.20817, 0.60091)"
2025-06-25T19:26:28.663Z,4,"Data Entry 1669","(0.72907, -0.25305, 0.20853, 0.60079)"
2025-06-25T19:26:28.664Z,4,"Data Entry 1670","(0.72892, -0.25348, 0.20888, 0.60066)"
2025-06-25T19:26:28.665Z,4,"Data Entry 1671","(0.72875, -0.25398, 0.20929, 0.60052)"
2025-06-25T19:26:28.667Z,4,"Data Entry 1672","(0.72858, -0.25444, 0.20967, 0.60039)"
2025-06-25T19:26:28.668Z,4,"Data Entry 1673","(0.72843, -0.25488, 0.21003, 0.60026)"
2025-06-25T19:26:28.670Z,4,"Data Entry 1674","(0.72827, -0.25533, 0.21040, 0.60013)"
2025-06-25T19:26:28.671Z,4,"Data Entry 1675","(0.72811, -0.25578, 0.21078, 0.60000)"
2025-06-25T19:26:28.672Z,4,"Data Entry 1676","(0.72797, -0.25619, 0.21112, 0.59988)"
2025-06-25T19:26:28.674Z,4,"Data Entry 1677","(0.72782, -0.25661, 0.21146, 0.59976)"
2025-06-25T19:26:28.675Z,4,"Data Entry 1678","(0.72766, -0.25708, 0.21185, 0.59962)"
2025-06-25T19:26:28.677Z,4,"Data Entry 1679","(0.72750, -0.25753, 0.21222, 0.59949)"
2025-06-25T19:26:28.678Z,4,"Data Entry 1680","(0.72732, -0.25802, 0.21262, 0.59935)"
2025-06-25T19:26:28.680Z,4,"Data Entry 1681","(0.72716, -0.25847, 0.21299, 0.59922)"
2025-06-25T19:26:28.681Z,4,"Data Entry 1682","(0.72699, -0.25897, 0.21340, 0.59907)"
2025-06-25T19:26:28.683Z,4,"Data Entry 1683","(0.72683, -0.25941, 0.21376, 0.59894)"
2025-06-25T19:26:28.684Z,4,"Data Entry 1684","(0.72669, -0.25981, 0.21409, 0.59883)"
2025-06-25T19:26:28.685Z,4,"Data Entry 1685","(0.72655, -0.26020, 0.21442, 0.59871)"
2025-06-25T19:26:28.686Z,4,"Data Entry 1686","(0.72639, -0.26063, 0.21477, 0.59858)"
2025-06-25T19:26:28.688Z,4,"Data Entry 1687","(0.72624, -0.26105, 0.21512, 0.59846)"
2025-06-25T19:26:28.689Z,4,"Data Entry 1688","(0.72609, -0.26146, 0.21545, 0.59834)"
2025-06-25T19:26:28.690Z,4,"Data Entry 1689","(0.72595, -0.26185, 0.21578, 0.59822)"
2025-06-25T19:26:28.691Z,4,"Data Entry 1690","(0.72581, -0.26224, 0.21610, 0.59811)"
2025-06-25T19:26:28.693Z,4,"Data Entry 1691","(0.72567, -0.26263, 0.21642, 0.59799)"
2025-06-25T19:26:28.694Z,4,"Data Entry 1692","(0.72552, -0.26305, 0.21676, 0.59786)"
2025-06-25T19:26:28.695Z,4,"Data Entry 1693","(0.72535, -0.26351, 0.21715, 0.59772)"
2025-06-25T19:26:28.697Z,4,"Data Entry 1694","(0.72515, -0.26406, 0.21760, 0.59756)"
2025-06-25T19:26:28.699Z,4,"Data Entry 1695","(0.72496, -0.26458, 0.21803, 0.59740)"
2025-06-25T19:26:28.701Z,4,"Data Entry 1696","(0.72477, -0.26510, 0.21846, 0.59725)"
2025-06-25T19:26:28.702Z,4,"Data Entry 1697","(0.72459, -0.26559, 0.21886, 0.59710)"
2025-06-25T19:26:28.703Z,4,"Data Entry 1698","(0.72443, -0.26604, 0.21923, 0.59696)"
2025-06-25T19:26:28.705Z,4,"Data Entry 1699","(0.72427, -0.26647, 0.21958, 0.59683)"
2025-06-25T19:26:28.706Z,4,"Data Entry 1700","(0.72408, -0.26698, 0.22001, 0.59668)"
2025-06-25T19:26:28.708Z,4,"Data Entry 1701","(0.72391, -0.26745, 0.22039, 0.59654)"
2025-06-25T19:26:28.710Z,4,"Data Entry 1702","(0.72373, -0.26794, 0.22080, 0.59639)"
2025-06-25T19:26:28.712Z,4,"Data Entry 1703","(0.72353, -0.26847, 0.22123, 0.59623)"
2025-06-25T19:26:28.713Z,4,"Data Entry 1704","(0.72332, -0.26904, 0.22170, 0.59605)"
2025-06-25T19:26:28.715Z,4,"Data Entry 1705","(0.72314, -0.26953, 0.22211, 0.59590)"
2025-06-25T19:26:28.716Z,4,"Data Entry 1706","(0.72296, -0.27002, 0.22251, 0.59575)"
2025-06-25T19:26:28.719Z,4,"Data Entry 1707","(0.72274, -0.27060, 0.22298, 0.59557)"
2025-06-25T19:26:28.720Z,4,"Data Entry 1708","(0.72252, -0.27118, 0.22346, 0.59539)"
2025-06-25T19:26:28.722Z,4,"Data Entry 1709","(0.72234, -0.27166, 0.22386, 0.59524)"
2025-06-25T19:26:28.724Z,4,"Data Entry 1710","(0.72216, -0.27214, 0.22426, 0.59509)"
2025-06-25T19:26:28.725Z,4,"Data Entry 1711","(0.72197, -0.27263, 0.22466, 0.59494)"
2025-06-25T19:26:28.726Z,4,"Data Entry 1712","(0.72180, -0.27309, 0.22504, 0.59480)"
2025-06-25T19:26:28.728Z,4,"Data Entry 1713","(0.72161, -0.27358, 0.22544, 0.59465)"
2025-06-25T19:26:28.730Z,4,"Data Entry 1714","(0.72144, -0.27405, 0.22583, 0.59450)"
2025-06-25T19:26:28.731Z,4,"Data Entry 1715","(0.72128, -0.27446, 0.22617, 0.59437)"
2025-06-25T19:26:28.732Z,4,"Data Entry 1716","(0.72111, -0.27492, 0.22655, 0.59423)"
2025-06-25T19:26:28.733Z,4,"Data Entry 1717","(0.72093, -0.27538, 0.22693, 0.59408)"
2025-06-25T19:26:28.735Z,4,"Data Entry 1718","(0.72076, -0.27582, 0.22729, 0.59394)"
2025-06-25T19:26:28.736Z,4,"Data Entry 1719","(0.72060, -0.27623, 0.22763, 0.59381)"
2025-06-25T19:26:28.738Z,4,"Data Entry 1720","(0.72044, -0.27665, 0.22798, 0.59368)"
2025-06-25T19:26:28.739Z,4,"Data Entry 1721","(0.72025, -0.27715, 0.22838, 0.59352)"
2025-06-25T19:26:28.740Z,4,"Data Entry 1722","(0.72010, -0.27755, 0.22872, 0.59339)"
2025-06-25T19:26:28.741Z,4,"Data Entry 1723","(0.71993, -0.27797, 0.22906, 0.59326)"
2025-06-25T19:26:28.743Z,4,"Data Entry 1724","(0.71972, -0.27851, 0.22951, 0.59309)"
2025-06-25T19:26:28.745Z,4,"Data Entry 1725","(0.71955, -0.27897, 0.22989, 0.59294)"
2025-06-25T19:26:28.746Z,4,"Data Entry 1726","(0.71937, -0.27943, 0.23026, 0.59280)"
2025-06-25T19:26:28.747Z,4,"Data Entry 1727","(0.71920, -0.27988, 0.23063, 0.59265)"
2025-06-25T19:26:28.749Z,4,"Data Entry 1728","(0.71901, -0.28035, 0.23102, 0.59250)"
2025-06-25T19:26:28.751Z,4,"Data Entry 1729","(0.71886, -0.28074, 0.23134, 0.59238)"
2025-06-25T19:26:28.752Z,4,"Data Entry 1730","(0.71871, -0.28113, 0.23166, 0.59225)"
2025-06-25T19:26:28.753Z,4,"Data Entry 1731","(0.71855, -0.28152, 0.23198, 0.59212)"
2025-06-25T19:26:28.754Z,4,"Data Entry 1732","(0.71839, -0.28193, 0.23233, 0.59199)"
2025-06-25T19:26:28.756Z,4,"Data Entry 1733","(0.71824, -0.28233, 0.23265, 0.59186)"
2025-06-25T19:26:28.757Z,4,"Data Entry 1734","(0.71808, -0.28273, 0.23298, 0.59173)"
2025-06-25T19:26:28.758Z,4,"Data Entry 1735","(0.71791, -0.28316, 0.23334, 0.59159)"
2025-06-25T19:26:28.760Z,4,"Data Entry 1736","(0.71775, -0.28356, 0.23366, 0.59146)"
2025-06-25T19:26:28.761Z,4,"Data Entry 1737","(0.71760, -0.28395, 0.23399, 0.59133)"
2025-06-25T19:26:28.762Z,4,"Data Entry 1738","(0.71743, -0.28437, 0.23433, 0.59120)"
2025-06-25T19:26:28.763Z,4,"Data Entry 1739","(0.71727, -0.28477, 0.23466, 0.59107)"
2025-06-25T19:26:28.765Z,4,"Data Entry 1740","(0.71711, -0.28519, 0.23501, 0.59093)"
